2024-08-28 19:04:42.701 | INFO     | __main__:main:11 - Initializing the literature search
2024-08-28 19:09:06.705 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for A quality policy for America
2024-08-28 19:09:08.980 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for The dynamics of family systems: lessons from past and present times
2024-08-28 19:09:09.512 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Culture, Institutions, and Equilibria: A Framework
2024-08-28 19:09:09.943 | INFO     | src.scholar:search_google_scholar:133 - Found 28 results for journal Economic Policy
2024-08-28 19:09:09.945 | INFO     | __main__:main:20 - Processing journal RAND Journal of Economics, RAND Corporation
2024-08-28 19:09:12.481 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Subjective evaluations with performance feedback
2024-08-28 19:09:13.053 | INFO     | src.scholar:search_google_scholar:133 - Found 3 results for journal RAND Journal of Economics
2024-08-28 19:09:13.055 | INFO     | __main__:main:20 - Processing journal Economic Journal, Royal Economic Society
2024-08-28 19:09:14.998 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Extrinsic and intrinsic motivations for tax compliance: Evidence from a field experiment in Germany
2024-08-28 19:09:16.649 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Payment choice, image motivation and contributions to charity: evidence from a field experiment
2024-08-28 19:09:17.623 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Intermediation reduces punishment (and reward)
2024-08-28 19:09:18.663 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for The behavioralist goes to school: Leveraging behavioral economics to improve educational performance
2024-08-28 19:09:19.946 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Moral suasion and economic incentives: Field experimental evidence from energy demand
2024-08-28 19:09:21.356 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Will there be blood? Incentives and displacement effects in pro-social behavior
2024-08-28 19:09:21.946 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Long-run effects of temporary incentives on medical care productivity
2024-08-28 19:09:23.107 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for The impact of monetary and non-monetary factors of motivation on employee productivity
2024-08-28 19:09:23.979 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Why people vote: Ethical motives and social incentives
2024-08-28 19:09:27.765 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Can small incentives have large effects? The impact of taxes versus bonuses on disposable bag use
2024-08-28 19:09:29.395 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Who Has the Time? Community College Students' Time-Use Response to Financial Incentives
2024-08-28 19:09:30.010 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Long-Term Effects of Temporary Incentives on Productivity in Medical Care Clinics
2024-08-28 19:09:30.076 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Revised version published in American Economic Journal: Economic Policy, 2018, 10 (1)
2024-08-28 19:09:32.540 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Abraham Maslow's Hierarchy of Needs and Frederick Herzberg's Two-Factor Motivation Theories: Implications for Organizational Performance
2024-08-28 19:09:32.826 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for A constitution for knaves crowds out civic virtues
2024-08-28 19:09:33.284 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Asymmetric incentives in subsidies: Evidence from a large-scale electricity rebate program
2024-08-28 19:09:36.340 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Motivators and Demotivators for Employees
2024-08-28 19:09:36.985 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Indenture as a Self‐Enforced Contract Device: An Experimental Test
2024-08-28 19:09:37.573 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for How to create an engagement-friendly environment in reward-based crowdfunding?
2024-08-28 19:09:38.146 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Medium-and long-term educational consequences of alternative conditional cash transfer designs: Experimental evidence from Colombia
2024-08-28 19:09:38.881 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for The effects of individual internal versus external reference prices on consumer decisions for pay-what-you-want payments
2024-08-28 19:09:39.381 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Warm‐glow Giving and Freedom to be Selfish
2024-08-28 19:09:39.812 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Reducing child mortality in the last mile: experimental evidence on community health promoters in Uganda
2024-08-28 19:09:40.668 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Preheating prosocial behaviour
2024-08-28 19:09:43.970 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Screening for managerial objectives
2024-08-28 19:09:46.644 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Competition, cooperation and collective choice
2024-08-28 19:09:47.716 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Incentivizing safer sexual behavior: evidence from a lottery experiment on HIV prevention
2024-08-28 19:09:48.757 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Heavy work investment from the perspective of cultural factors and outcomes by types of investors
2024-08-28 19:09:49.463 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Trust and State Effectiveness: The Political Economy of Compliance
2024-08-28 19:09:50.001 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Entrepreneurs' Personnel Characteristics and Their Impact on the Growth of SMEs.
2024-08-28 19:09:51.012 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Incentive reversal
2024-08-28 19:09:51.822 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Herding cats? Management and university performance
2024-08-28 19:09:52.152 | INFO     | src.scholar:search_google_scholar:133 - Found 37 results for journal Economic Journal
2024-08-28 19:09:52.155 | INFO     | __main__:main:20 - Processing journal Annual Review of Economics, Annual Reviews
2024-08-28 19:09:54.377 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Prosocial motivation and incentives
2024-08-28 19:09:55.019 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Taking state-capacity research to the field: Insights from collaborations with tax authorities
2024-08-28 19:09:55.791 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Social image and economic behavior in the field: Identifying, understanding, and shaping social pressure
2024-08-28 19:09:56.531 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for The portfolio of economic policies needed to fight climate change
2024-08-28 19:09:56.851 | INFO     | src.scholar:search_google_scholar:133 - Found 4 results for journal Annual Review of Economics
2024-08-28 19:09:56.854 | INFO     | __main__:main:20 - Processing journal Journal of Public Economics, Elsevier
2024-08-28 19:09:58.835 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Do norms on contribution behavior affect intrinsic motivation? field-experimental evidence from germany
2024-08-28 19:09:59.433 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for No margin, no mission? A field experiment on incentives for public service delivery
2024-08-28 19:10:04.110 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Public good provision and property tax compliance: Evidence from a natural experiment
2024-08-28 19:10:04.685 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Learning for a bonus: How financial incentives interact with preferences
2024-08-28 19:10:05.416 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Loopholes undermine donation: An experiment motivated by an organ donation priority loophole in Israel
2024-08-28 19:10:06.728 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for No excuses for good behavior: Volunteering and the social environment
2024-08-28 19:10:07.827 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Mixed feelings: Theories of and evidence on giving
2024-08-28 19:10:10.988 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for The hedonistic paradox: Is homo economicus happier?
2024-08-28 19:10:11.458 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Pay for politicians and candidate selection: An empirical analysis
2024-08-28 19:10:12.023 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Anti-social behavior in profit and nonprofit organizations
2024-08-28 19:10:12.717 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Competitive rivalry, social disposition, and subjective well-being: An experiment
2024-08-28 19:10:13.974 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Encouraging classroom peer interactions: Evidence from Chinese migrant schools
2024-08-28 19:10:16.086 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Punish in public
2024-08-28 19:10:19.758 | INFO     | src.scholar:search_google_scholar:133 - Found 16 results for journal Journal of Public Economics
2024-08-28 19:10:19.762 | INFO     | __main__:main:20 - Processing journal Journal of Development Economics, Elsevier
2024-08-28 19:10:21.898 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Social and financial incentives for overcoming a collective action problem
2024-08-28 19:10:22.433 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Motivating volunteer health workers in an african capital city
2024-08-28 19:10:23.264 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Social ties at work and effort choice: Experimental evidence from Tanzania
2024-08-28 19:10:23.763 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Household economic strengthening through financial and psychosocial programming: evidence from a field experiment in South Africa
2024-08-28 19:10:24.526 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Data and policy decisions: Experimental evidence from Pakistan
2024-08-28 19:10:26.005 | INFO     | src.scholar:search_google_scholar:133 - Found 7 results for journal Journal of Development Economics
2024-08-28 19:10:26.007 | INFO     | __main__:main:20 - Processing journal Brookings Papers on Economic Activity, Economic Studies Program, The Brookings Institution
2024-08-28 19:10:28.706 | INFO     | src.scholar:search_google_scholar:133 - Found 0 results for journal Brookings Papers on Economic Activity
2024-08-28 19:10:28.707 | INFO     | __main__:main:20 - Processing journal Journal of Banking & Finance, Elsevier
2024-08-28 19:10:30.468 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Incentives and culture in risk compliance
2024-08-28 19:10:31.021 | INFO     | src.scholar:search_google_scholar:133 - Found 3 results for journal Journal of Banking & Finance
2024-08-28 19:10:31.024 | INFO     | __main__:main:20 - Processing journal Energy Policy, Elsevier
2024-08-28 19:10:33.114 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Assessing synergy of incentives and nudges in the energy policy mix
2024-08-28 19:10:34.398 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for One for all?–The impact of different types of energy feedback and goal setting on individuals' motivation to conserve electricity
2024-08-28 19:10:35.228 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Combining “carrot and stick” to incentivize sustainability in households
2024-08-28 19:10:35.903 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Competition and norms: A self-defeating combination?
2024-08-28 19:10:36.462 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for The influence of consumers' environmental beliefs and attitudes on energy saving behaviours
2024-08-28 19:10:36.833 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Nudges in the marketplace: Using peer comparisons and incentives to reduce household electricity consumption
2024-08-28 19:10:38.899 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Energy saving behaviours: Development of a practice-based model
2024-08-28 19:11:25.125 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Can't buy me acceptance? Financial benefits for wind energy projects in Germany
2024-08-28 19:11:25.934 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Are tenants willing to pay for energy efficiency? Evidence from a small-scale spatial analysis in Germany
2024-08-28 19:11:26.986 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Farmers' motivations to cultivate biomass for energy and implications
2024-08-28 19:11:27.486 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Impact of reform and privatisation on employees a case study of power sector reform in Orissa, India
2024-08-28 19:11:27.902 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Modelling thermal insulation investment choice in the EU via a behaviourally informed agent-based model
2024-08-28 19:11:28.475 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Empowering householders: Identifying predictors of intentions to use a home energy management system in the United Kingdom
2024-08-28 19:11:29.888 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Understanding domestic consumer attitude and behaviour towards energy: A study on the Island of Ireland
2024-08-28 19:11:30.432 | DEBUG    | src.scholar:search_google_scholar:89 - Downloading PDF for Timing-based business models for flexibility creation in the electric power sector
2024-08-28 19:11:30.887 | INFO     | src.scholar:search_google_scholar:133 - Found 18 results for journal Energy Policy
2024-08-28 19:11:30.897 | INFO     | __main__:main:20 - Processing journal Journal of Applied Econometrics, John Wiley & Sons, Ltd.
2024-08-28 19:11:34.568 | INFO     | src.scholar:search_google_scholar:133 - Found 0 results for journal Journal of Applied Econometrics
2024-08-28 19:11:34.570 | DEBUG    | src.file_handling:save_output:28 - Saving output file to /Users/jf41513/code/meta/incentives/literature_search/output/search.csv_20240828-191134.csv
2024-08-28 19:11:34.581 | SUCCESS  | __main__:main:33 - Literature search completed
